time,pos_x (micron),pos_y (micron),pH,pH_err
330.56,289.61,322.17,7.109,0.962
330.56,338.99,322.63,6.322,0.607
330.56,247.16,324.97,6.875,0.598
330.56,158.78,325.36,6.82,0.614
330.56,280.25,325.82,6.656,0.647
330.56,311.97,326.89,7.194,1.791
330.56,122.35,327.3,6.428,0.611
330.56,280.62,331.57,6.317,0.606
330.56,280.9,335.73,6.935,0.595
330.56,397.66,335.98,6.543,0.635
330.56,180.0,338.74,7.142,1.367
330.56,399.43,339.32,6.288,0.601
330.56,280.76,341.98,6.708,0.64
330.56,165.05,343.02,6.703,0.641
330.56,281.63,347.8,6.586,0.642
330.56,156.0,353.12,6.498,0.627
330.56,181.83,353.06,6.998,0.625
330.56,171.67,355.25,6.604,0.645
330.56,166.42,357.28,6.246,0.605
330.56,155.46,357.68,6.674,0.645
330.56,333.15,360.04,6.385,0.612
330.56,281.9,361.88,6.655,0.647
330.56,166.95,362.09,6.247,0.604
330.56,401.46,362.71,6.524,0.633
330.56,219.54,365.81,6.155,0.604
330.56,167.22,366.12,6.237,0.608
330.56,109.34,368.53,6.785,0.625
330.56,70.85,368.75,6.631,0.647
330.56,168.0,370.22,6.23,0.61
330.56,270.61,372.56,5.996,0.593
330.56,185.34,377.57,6.824,0.613
330.56,413.28,378.18,6.917,0.597
330.56,95.46,380.18,7.2,1.863
330.56,296.95,388.9,6.352,0.61
330.56,36.07,392.31,6.818,0.615
330.56,187.67,392.24,6.379,0.612
330.56,426.13,393.16,6.954,0.603
330.56,36.64,399.74,6.933,0.594
330.56,251.95,402.24,6.539,0.634
330.56,151.22,405.26,6.771,0.628
330.56,292.73,405.51,7.116,1.122
330.56,252.58,405.89,6.215,0.61
330.56,189.83,406.69,6.619,0.646
330.56,41.28,406.74,6.668,0.646
330.56,282.28,408.67,6.239,0.607
330.56,412.31,410.36,6.183,0.611
330.56,191.08,413.01,6.227,0.61
330.56,253.28,414.35,6.781,0.626
330.56,290.72,414.24,6.413,0.61
330.56,257.71,416.05,6.958,0.605
330.56,254.32,419.04,6.636,0.648
330.56,171.85,419.85,6.244,0.606
330.56,171.96,422.9,6.274,0.599
330.56,70.93,427.79,6.299,0.602
330.56,254.76,427.94,6.651,0.647
330.56,172.88,431.47,6.701,0.641
330.56,428.53,435.62,6.777,0.627
330.56,256.76,436.45,6.424,0.611
330.56,173.86,436.99,6.758,0.631
330.56,283.66,438.81,5.84,0.588
330.56,257.26,440.4,7.15,1.426
330.56,173.72,441.7,6.635,0.647
340.01,264.82,2.19,6.375,0.611
340.01,366.23,2.96,6.729,0.636
340.01,135.86,3.45,6.998,0.625
340.01,385.34,3.37,6.853,0.604
